iteration,loss,mean_rel_error
1,76.17167663574219,2.0963859456638474
100,4.919835567474365,1.0043691067813496
200,4.698714733123779,1.0103605947455803
300,4.604640007019043,1.0136659711966942
400,4.559972763061523,1.0159946983892718
500,4.528593063354492,1.0182024319333174
600,1.1917210817337036,0.9315882920992029
700,0.7181726098060608,0.8671840406487253
800,0.48257383704185486,0.8213291722566705
900,0.39364659786224365,0.7710068830334427
1000,0.3376719057559967,0.6967027777979734
1100,0.27358415722846985,0.6496355268691142
1200,0.22405515611171722,0.5957444923419417
1300,0.18475911021232605,0.553003970142051
1400,0.15586735308170319,0.5160389323105539
1500,0.13271258771419525,0.4885206379036211
1600,0.11159545928239822,0.45138045338332233
1700,0.09688735753297806,0.41072908305567346
1800,0.08514207601547241,0.36226067779597027
1900,0.0734509602189064,0.32561729505230586
2000,0.06334887444972992,0.28920986133422355
2100,0.05439458042383194,0.26430601130360204
2200,0.04682169109582901,0.2422075628612178
2300,0.04074647277593613,0.2249557674139428
2400,0.03605346009135246,0.20717169566647015
2500,0.03131888061761856,0.1824312060387661
2600,0.027261430397629738,0.16631513163128692
2700,0.023535991087555885,0.14612131275121498
2800,0.02047916129231453,0.131359721800327
2900,0.017872536554932594,0.11354404498207002
3000,0.015955861657857895,0.11090748959667848
3100,0.014334110543131828,0.1087098881689698
3200,0.012805907987058163,0.1004396816705287
3300,0.011353567242622375,0.09288732898763025
3400,0.010380497202277184,0.09175673884275065
3500,0.00955064408481121,0.09239415278699648
3600,0.00870558712631464,0.08925905532448093
3700,0.008032212033867836,0.08846422250863967
3800,0.007406228221952915,0.08426563035950282
3900,0.006882067769765854,0.08343742628013853
4000,0.006378866732120514,0.08329810721082166
4100,0.005979693494737148,0.08036371749898509
4200,0.005604110192507505,0.08034641869093509
4300,0.005259264260530472,0.07933548094109834
4400,0.004930129274725914,0.07720196576783848
4500,0.004632481839507818,0.0771989151120023
4600,0.004375234711915255,0.07672234378226392
4700,0.004123890772461891,0.07696679601080382
4800,0.003922872710973024,0.07713152342060894
4900,0.003730073105543852,0.07684636659577725
5000,0.003531775902956724,0.07771601710106824
