iteration,loss,mean_rel_error
1,96.04046630859375,5.686876271986707
100,4.63968563079834,1.00238683260664
200,4.627330780029297,1.0042424314947729
300,4.617094039916992,1.0070953064046027
400,4.59792947769165,1.0117875192012211
500,4.76724910736084,1.0241399358069887
600,4.019223213195801,1.006590776559531
700,2.8479909896850586,0.8803937292020731
800,1.7162694931030273,0.8763491064021285
900,1.0501121282577515,0.818863554331484
1000,0.8073920011520386,0.8148294244259959
1100,0.5286972522735596,0.7901501517090072
1200,0.4295313060283661,0.7822038626694967
1300,0.39192283153533936,0.7576595349214069
1400,0.36522015929222107,0.7382332669453042
1500,0.3348531723022461,0.734647538308616
1600,0.3009704053401947,0.7142690838181025
1700,0.27538245916366577,0.6876915459206435
1800,0.2539910674095154,0.6805594457032491
1900,0.23520034551620483,0.657208986750212
2000,0.21953999996185303,0.6461937234559092
2100,0.2082493156194687,0.6154007751208619
2200,0.19746196269989014,0.6089789710129339
2300,0.18766261637210846,0.5880342663670863
2400,0.1747177243232727,0.5476099639770723
2500,0.15894250571727753,0.5273168521725212
2600,0.14261890947818756,0.47244998135374117
2700,0.12852229177951813,0.4307442088879164
2800,0.1127208024263382,0.3794885519137412
2900,0.09832947701215744,0.3360409561280785
3000,0.08521327376365662,0.27544572380242716
3100,0.07339925318956375,0.2546938927984186
3200,0.06294114142656326,0.22628561742537168
3300,0.05423568934202194,0.1771464801268679
3400,0.047364383935928345,0.1622479082735493
3500,0.04258977621793747,0.1470258228738543
3600,0.03850434720516205,0.14578739213206465
3700,0.03492451459169388,0.13346171480176935
3800,0.03175005316734314,0.12817465283822363
3900,0.028976434841752052,0.11705714388179037
4000,0.026405422016978264,0.11191395374524526
4100,0.024162456393241882,0.10842992261355819
4200,0.021887488663196564,0.09897204384314695
4300,0.020039746537804604,0.0941674252475474
4400,0.01839185692369938,0.09579197785989713
4500,0.01683300919830799,0.08647002842423249
4600,0.015476372092962265,0.08401026102516503
4700,0.014228173531591892,0.081563041272872
4800,0.013226563110947609,0.08121012354192012
4900,0.012347502633929253,0.07785032860785343
5000,0.011429480277001858,0.07651083726364435
5100,0.010734070092439651,0.0777028953146505
5200,0.010047844611108303,0.07509996304701028
5300,0.009438073262572289,0.07356661697754638
5400,0.008953197859227657,0.07447343467715234
5500,0.0084215784445405,0.07472022167211476
5600,0.00794447585940361,0.07416372560749616
5700,0.007462760433554649,0.07324672570460719
5800,0.006991368252784014,0.07401424944577756
5900,0.006618762854486704,0.07456790342916891
6000,0.006251313257962465,0.0741729526832462
