iteration,loss,mean_rel_error
1,29.353927612304688,1.003359172170601
100,4.44499397277832,1.0114469499887406
200,4.275047779083252,1.018752417075055
300,3.3182718753814697,0.9976384814416766
400,2.245011806488037,0.9721811202299458
500,1.7424211502075195,0.9648473007396724
600,1.4723420143127441,0.9469228451884188
700,1.2185643911361694,0.9328123230059053
800,1.3607325553894043,0.9115087661547212
900,1.024078607559204,0.8993403528473013
1000,0.9676673412322998,0.8860826451716367
1100,0.9154902696609497,0.8741001837991195
1200,0.8760287761688232,0.8653216191090839
1300,0.835841715335846,0.8574059666792637
1400,0.8013945817947388,0.8508234725461343
1500,0.7740209102630615,0.8457141796732499
1600,0.7432421445846558,0.8415625732643413
1700,0.7150139808654785,0.8380889673195622
1800,0.6874933838844299,0.8355576298154661
1900,0.6599107384681702,0.8334296643165159
2000,0.6565319895744324,0.8305500291619445
2100,0.6096164584159851,0.8297195426388624
2200,0.5822044014930725,0.8267831730441604
2300,0.5807822942733765,0.8230852275191689
2400,0.5376849174499512,0.8178409038209602
2500,0.5134562849998474,0.8114964909016879
2600,0.4977734088897705,0.8040422114473452
2700,0.47459352016448975,0.7946411963636653
2800,0.456950306892395,0.7855559214305561
2900,0.4329780340194702,0.7761326788579913
3000,0.4088476002216339,0.7665456065273002
3100,0.5167959928512573,0.7572970627422343
3200,0.37145689129829407,0.7486016434492746
3300,0.35489457845687866,0.7402219385511978
3400,0.341403603553772,0.731810642586771
3500,0.3380115032196045,0.7246151619813606
3600,0.31397804617881775,0.715733677753596
3700,0.30481603741645813,0.7071488204492387
3800,0.2951146364212036,0.6985530884946
3900,0.2833400368690491,0.69041922694034
4000,0.27795469760894775,0.6819446016186663
4100,0.42858824133872986,0.6754501899616272
4200,0.3225336968898773,0.6674552443910804
4300,0.2509639859199524,0.66015816645859
4400,0.27540796995162964,0.653992513176209
4500,0.28218433260917664,0.6470774685996841
4600,0.2860157787799835,0.641048155488244
4700,0.22728918492794037,0.6350310645847278
4800,0.222224622964859,0.6293854470016937
4900,0.21753208339214325,0.6238608797737768
5000,0.2403179109096527,0.618386104672102
5100,0.16630683839321136,0.5260653767570498
5200,0.1306433230638504,0.4570190947119338
5300,0.09958238154649734,0.40929958195155725
5400,0.07590530812740326,0.36066184661621825
5500,0.060687825083732605,0.3233036527619874
5600,0.04935852438211441,0.28206756935115374
5700,0.040021806955337524,0.24566575853364622
5800,0.030546434223651886,0.19556338233749498
5900,0.022778742015361786,0.15268227546370028
6000,0.01733960025012493,0.129066974845854
6100,0.013574986718595028,0.11394716958073456
6200,0.010707013309001923,0.10254130119153945
6300,0.008957983925938606,0.09479546496903352
6400,0.0073901754803955555,0.08683630832520792
6500,0.006385628134012222,0.08570849712535793
6600,0.005558129865676165,0.08335098038050773
6700,0.004819648340344429,0.08241457980062983
6800,0.004253091290593147,0.08220162228226022
6900,0.003767434973269701,0.08099036828509568
7000,0.003363662399351597,0.07892707110874819
7100,0.003050211351364851,0.07579762366904896
7200,0.0027638881001621485,0.07472066275342248
7300,0.0025517363101243973,0.07525090315396583
7400,0.002365752588957548,0.07489914622214994
7500,0.0022132156882435083,0.07453958545169158
7600,0.0020236566197127104,0.07636811737134537
7700,0.0018755849450826645,0.0769064165281286
7800,0.0017542385030537844,0.07793708551829115
7900,0.0016446920344606042,0.07705055970266833
8000,0.0015405802987515926,0.07605815648364156
8100,0.0014424960827454925,0.07560898543050232
8200,0.0013588872971013188,0.07572971437852868
8300,0.0012959603918716311,0.07562055655768576
8400,0.0012345702853053808,0.07501536740626374
8500,0.0011690596584230661,0.07515084289996951
8600,0.0011134675005450845,0.07570106854020803
8700,0.0010636255610734224,0.0758164548645281
8800,0.0010154529009014368,0.07548505949320378
8900,0.0009612614521756768,0.07501933158334945
9000,0.0009203702211380005,0.0750391390518994
9100,0.0008793085580691695,0.07513095253178681
9200,0.0008350845891982317,0.07554775636167882
9300,0.000793816230725497,0.07552259943518658
9400,0.0007561297970823944,0.07524161603232733
9500,0.0007251030765473843,0.0752161252980315
9600,0.0006940137827768922,0.07468797292256354
9700,0.0006658844649791718,0.0744562237789061
9800,0.0006379788974300027,0.07480376935649749
9900,0.0006128199165686965,0.0753929631478066
10000,0.0005872721085324883,0.07544456054038276
