iteration,loss,mean_rel_error
1,29.858131408691406,7.229781043610094
100,4.15863037109375,1.0373279541709761
200,3.3745105266571045,1.0816820012989248
300,2.1695754528045654,1.0260006575324336
400,1.3322935104370117,0.9573082812302462
500,1.0682711601257324,0.920930486097026
600,0.9510095119476318,0.9048011693102093
700,0.8338967561721802,0.8847554796970218
800,0.7306300401687622,0.8652365093210417
900,0.7169125080108643,0.8583982420078882
1000,0.6189266443252563,0.8440676377204797
1100,0.5706941485404968,0.8314762364799255
1200,0.5384443402290344,0.8242533081856973
1300,0.49824967980384827,0.8110185906448537
1400,0.4762529730796814,0.8000419328017204
1500,0.4420989751815796,0.7915087635003926
1600,0.41374415159225464,0.7795203757522547
1700,0.3964124321937561,0.7740570744175947
1800,0.37288883328437805,0.7591141896438214
1900,0.34762030839920044,0.743647176249902
2000,0.3289477527141571,0.7297459706931585
2100,0.31146785616874695,0.7172985000608088
2200,0.2881184220314026,0.6978432412435516
2300,0.29388415813446045,0.703330518317602
2400,0.26719924807548523,0.6809834537135444
2500,0.24547898769378662,0.6612996377345706
2600,0.3036605715751648,0.6670574207913763
2700,0.2291601151227951,0.649375656581147
2800,0.20985667407512665,0.633296312090776
2900,0.1937616467475891,0.6183832415571753
3000,0.19387264549732208,0.6145714616679636
3100,0.13110193610191345,0.5065023234263495
3200,0.08388765156269073,0.39295068813295253
3300,0.05490327626466751,0.2909153577189252
3400,0.03179220110177994,0.19395708618254298
3500,0.017156239598989487,0.11320375031157032
3600,0.010392546653747559,0.09160174767995484
3700,0.007133777253329754,0.08381068435713224
3800,0.00509926350787282,0.07813007018057112
3900,0.0039017791859805584,0.07472905697190001
4000,0.003128673415631056,0.07497339957216093
4100,0.0026094308122992516,0.07423548561251653
4200,0.002243712078779936,0.07485867040975969
4300,0.0018837647512555122,0.075502605641185
4400,0.0016100116772577167,0.07606961269352056
4500,0.0013995550107210875,0.07522464640096474
4600,0.0012450432404875755,0.07459997537416739
4700,0.0011222998145967722,0.07414050034093275
4800,0.0009995243744924664,0.07406335308809026
4900,0.0009100911556743085,0.07448981982027722
5000,0.0008235440473072231,0.0751099801606245
5100,0.0007514586905017495,0.07457407311265844
5200,0.0006855187239125371,0.07433163134558685
5300,0.0006275621708482504,0.0742468264398102
5400,0.0005889844615012407,0.07495216319699413
5500,0.0005552053917199373,0.07496792292985095
5600,0.0005221393657848239,0.07485143135517472
5700,0.0004943879321217537,0.07474739898096784
5800,0.0004672853974625468,0.07478178879783251
5900,0.0004419141623657197,0.07492886110346843
6000,0.0004205206350889057,0.07488402600612012
