iteration,loss,mean_rel_error
1,76.17167663574219,2.0963859456638474
100,4.919835567474365,1.0043691067813496
200,4.698714733123779,1.0103605947455803
300,4.604640007019043,1.0136659711966942
400,4.559972763061523,1.0159946983892718
500,4.528593063354492,1.0182024319333174
600,4.497951984405518,1.0206051305238404
700,4.4641289710998535,1.023333325793952
800,4.424870491027832,1.0264060174497573
900,4.377554416656494,1.0297329329313638
1000,4.318630218505859,1.0331018553901856
1100,1.1488717794418335,0.9231389609277914
1200,0.7478620409965515,0.8648335044447125
1300,0.5156392455101013,0.8145062859499888
1400,0.39826563000679016,0.7457839121045409
1500,0.33888110518455505,0.7100946251179531
1600,0.290374755859375,0.656718599311935
1700,0.23648083209991455,0.6073353369354725
1800,0.19287772476673126,0.5778261391595079
1900,0.16482727229595184,0.5548447095204911
2000,0.1439506560564041,0.5081405872703457
2100,0.12448915094137192,0.46279599220321255
2200,0.10797704756259918,0.42750709750542415
2300,0.09419329464435577,0.37563302678577254
2400,0.08189089596271515,0.34030247790002977
2500,0.07001566141843796,0.30351108860994
2600,0.05897528678178787,0.25846786159296636
2700,0.05035778135061264,0.23901323911806696
2800,0.043625205755233765,0.21390044500868918
2900,0.038705289363861084,0.19759177476229384
3000,0.03487548232078552,0.1872659238604466
3100,0.03136862814426422,0.18063222825669067
3200,0.02869727835059166,0.16731862609142772
3300,0.02563764527440071,0.15846972321975492
3400,0.023461902514100075,0.1491657977011381
3500,0.021659603342413902,0.13980176503973663
3600,0.02004329115152359,0.13793644845023778
3700,0.018153000622987747,0.13402502750618614
3800,0.01646328717470169,0.1236765628372592
3900,0.015092480927705765,0.11660844184554348
4000,0.013842797838151455,0.10924259486110685
4100,0.012823989614844322,0.10257504022796063
4200,0.01173973735421896,0.09766799216291067
4300,0.010820304043591022,0.09547519711927999
4400,0.010037596337497234,0.09352485395888609
4500,0.009298739954829216,0.09053223361347798
4600,0.008645732887089252,0.08925798205902853
4700,0.008013256825506687,0.08500269827947293
4800,0.007463537156581879,0.08330832872838054
4900,0.007000562734901905,0.08146250731114675
5000,0.006564016453921795,0.07972120298099807
