iteration,loss,mean_rel_error
1,71.43415832519531,1.7459794994086937
100,5.378507137298584,1.0149994176379928
200,4.833209037780762,1.0094368422515503
300,4.692745208740234,1.0075450031368771
400,4.642419815063477,1.0071850829815976
500,4.6149797439575195,1.007394509459735
600,4.59320068359375,1.0077993595778654
700,4.572339057922363,1.0082175843390628
800,4.550731658935547,1.0085449738507604
900,4.527308940887451,1.0087091767511858
1000,4.500972747802734,1.0086340186605354
1100,4.470385551452637,1.0082141765659047
1200,4.4338788986206055,1.0072953187586549
1300,4.3893513679504395,1.005657973348578
1400,4.334199905395508,1.0030031479385224
1500,4.265240669250488,0.9989569937610618
1600,4.178623676300049,0.9931377595958737
1700,4.069976329803467,0.9853547135336125
1800,3.9354703426361084,0.9759479385564764
1900,3.7743711471557617,0.9660055151138376
2000,3.59271502494812,0.9570357522844178
2100,3.406064748764038,0.9502309952927379
2200,3.2332115173339844,0.9458614451792431
2300,3.0807323455810547,0.943534708421859
2400,2.943502902984619,0.9434416790600548
2500,2.817349433898926,0.9457853424136358
2600,2.700178384780884,0.9489526510764268
2700,2.5893032550811768,0.951278805724891
2800,2.481832504272461,0.9520077875467048
2900,2.3754453659057617,0.9508823335072223
3000,2.26939058303833,0.9479067471357934
3100,0.914979100227356,0.7598694899578726
3200,0.5826258659362793,0.7617545913799225
3300,0.458366334438324,0.7544816366850782
3400,0.3888617157936096,0.6937521903740443
3500,0.3364395201206207,0.6842710358002193
3600,0.3022223711013794,0.6668251474415086
3700,0.276481032371521,0.637399685380728
3800,0.25705188512802124,0.6375816013168141
3900,0.23931996524333954,0.6401625291509226
4000,0.22069624066352844,0.6079152566254324
4100,0.19963085651397705,0.5635961832768064
4200,0.17991861701011658,0.5276680878279281
4300,0.15910162031650543,0.5000242325734505
4400,0.1383083462715149,0.4671956589071292
4500,0.1206662729382515,0.4134982575942394
4600,0.10106848180294037,0.35475469101204454
4700,0.08207980543375015,0.30540025237784973
4800,0.06640283763408661,0.2486604638616314
4900,0.05390873923897743,0.18499640828259747
5000,0.04228540509939194,0.13942040211869006
5100,0.034412287175655365,0.10926071765567444
5200,0.029035480692982674,0.0891566062957242
5300,0.02479955367743969,0.09384956442755404
5400,0.021588778123259544,0.09370499999393843
5500,0.01896868273615837,0.08355450045806022
5600,0.016817083582282066,0.08215395764362612
5700,0.0146489841863513,0.08036738149057573
5800,0.013033379800617695,0.07787421207268347
5900,0.011661195196211338,0.0743511991919371
6000,0.010646067559719086,0.07217307245033636
