iteration,loss,mean_rel_error
1,29.400503158569336,1.0035818987771579
100,4.185714244842529,1.0103370982143693
200,4.075049877166748,1.016657388138308
300,3.5603041648864746,1.0138348064358458
400,2.410402297973633,0.9728922767665162
500,1.7969684600830078,0.9629553918539105
600,1.4492853879928589,0.9505978078171089
700,1.2531993389129639,0.9409157430975538
800,1.1510536670684814,0.929802013956231
900,1.088304877281189,0.9182549787642256
1000,1.1647635698318481,0.9037654750607786
1100,0.9790061712265015,0.8937615086575994
1200,0.9258661270141602,0.881546277106511
1300,0.8759186863899231,0.8709503566790537
1400,0.8324748277664185,0.8628610699545168
1500,0.7939440011978149,0.8556398011327428
1600,0.7658662796020508,0.8526508081958601
1700,0.7327005863189697,0.848513747966269
1800,0.7045398950576782,0.8469150719643705
1900,0.674839437007904,0.8433805914591688
2000,0.6477083563804626,0.8407645526024512
2100,0.6245692372322083,0.838679096284974
2200,0.6053128242492676,0.8359545042298868
2300,0.5942917466163635,0.8321381016300182
2400,0.5626617670059204,0.8294356986409478
2500,0.5387305617332458,0.8244378223664803
2600,0.5262675881385803,0.819271846540435
2700,0.49942877888679504,0.814006920432501
2800,0.4834348261356354,0.8091797204876578
2900,0.4635213613510132,0.8029340817689465
3000,0.445253849029541,0.796430291093903
3100,0.4293270707130432,0.7900840624478876
3200,0.41484373807907104,0.7841467633480067
3300,0.4005297124385834,0.77785671792822
3400,0.47915858030319214,0.7717491739889875
3500,0.48078280687332153,0.7662039723451552
3600,0.3647715449333191,0.7575102017865987
3700,0.371676504611969,0.7504638635732851
3800,0.3629111051559448,0.7428010823818199
3900,0.34730958938598633,0.7355408975694819
4000,0.32907864451408386,0.7277264044713543
4100,0.38723498582839966,0.7217941854877803
4200,0.30812138319015503,0.7119574738030805
4300,0.2999524772167206,0.7038719645955347
4400,0.29310116171836853,0.6963299066190825
4500,0.2857154905796051,0.6880035297637748
4600,0.27572187781333923,0.6798763153851324
4700,0.2748984396457672,0.6722949938341785
4800,0.2596924901008606,0.6643734591843021
4900,0.25291627645492554,0.6561190830945863
5000,0.24426186084747314,0.6483226250098361
5100,0.1647356152534485,0.5359295637341854
5200,0.12152194231748581,0.4711904237774678
5300,0.0942252054810524,0.38889388068261843
5400,0.07038377225399017,0.30776339367260086
5500,0.05230824276804924,0.24211852263796302
5600,0.03845614567399025,0.19232247670734004
5700,0.029094882309436798,0.1632019983391525
5800,0.02194143459200859,0.13766582332373675
5900,0.017693134024739265,0.11507511365167318
6000,0.01466473937034607,0.10511788813646601
6100,0.012201856821775436,0.09441889806681927
6200,0.010256326757371426,0.08659158044957269
6300,0.00888269953429699,0.08299275381245506
6400,0.007795664481818676,0.0805909366985722
6500,0.006854789797216654,0.08031498482530577
6600,0.0060244034975767136,0.07739159666716418
6700,0.005392842460423708,0.07720485788631883
6800,0.00485835550352931,0.07603067063154828
6900,0.004407438449561596,0.07358022136345996
7000,0.004002843517810106,0.07352173674686308
7100,0.0036446694284677505,0.07281440407085255
7200,0.0033458424732089043,0.07232548595323911
7300,0.0030668103136122227,0.07125365988215072
7400,0.0028252031188458204,0.07162744407192674
7500,0.0026241415180265903,0.07297845252823805
7600,0.00242692232131958,0.07239236932447835
7700,0.0022670761682093143,0.07355343881754733
7800,0.0021080856677144766,0.07466870558942756
7900,0.0019628212321549654,0.07445957963450031
8000,0.0018433532677590847,0.07426806468895727
8100,0.001730078482069075,0.07388633533494751
8200,0.0016332670347765088,0.07347537016068154
8300,0.0015521080931648612,0.07359518485269032
8400,0.001464700442738831,0.07325984644266531
8500,0.001374327577650547,0.07367356046114266
8600,0.0013142601819708943,0.07441170826679237
8700,0.001254312344826758,0.07409937499421132
8800,0.0012028644559904933,0.07392500202513957
8900,0.0011491213226690888,0.07369379341980835
9000,0.0011033719638362527,0.07372695054166843
9100,0.0010539109352976084,0.0733948991188991
9200,0.0010021659545600414,0.07327047437607867
9300,0.0009636960458010435,0.07307451798176343
9400,0.0009242463856935501,0.07302210334163584
9500,0.0008897096267901361,0.07266907095419978
9600,0.0008538708207197487,0.07254096217405084
9700,0.0008211765671148896,0.07341692065580696
9800,0.0007934377063065767,0.07371448297842237
9900,0.0007653059437870979,0.0739540285593194
10000,0.0007347477367147803,0.07451593650447147
