iteration,loss,mean_rel_error
1,29.858131408691406,7.229781043610094
100,4.15863037109375,1.0373279541709761
200,3.3745105266571045,1.0816820012989248
300,2.1695754528045654,1.0260006575324336
400,1.3322935104370117,0.9573082812302462
500,1.0682711601257324,0.920930486097026
600,0.9510095119476318,0.9048011693102093
700,0.8338967561721802,0.8847554796970218
800,0.7306300401687622,0.8652365093210417
900,0.7169125080108643,0.8583982420078882
1000,0.6189266443252563,0.8440676377204797
1100,0.4131765365600586,0.767861792438383
1200,0.3191162347793579,0.7026713558809516
1300,0.25554218888282776,0.6484678431579103
1400,0.18777772784233093,0.5884662907410834
1500,0.142166405916214,0.5054200823784231
1600,0.10824055969715118,0.4355261897780618
1700,0.08163885027170181,0.3765886577386905
1800,0.06373535841703415,0.31620019376512465
1900,0.05029313266277313,0.26596102483616413
2000,0.041435301303863525,0.23386813092194408
2100,0.033841341733932495,0.20759340105859328
2200,0.027782058343291283,0.16520660952786423
2300,0.023174401372671127,0.14264974490863985
2400,0.019637539982795715,0.131860763913299
2500,0.016344930976629257,0.11642929918138864
2600,0.01416973676532507,0.11074904940204999
2700,0.012523939833045006,0.10376099828153501
2800,0.011177665553987026,0.10304741276714317
2900,0.009789228439331055,0.09880730312493047
3000,0.00862447265535593,0.09185067776464143
3100,0.007860960438847542,0.09056091985751011
3200,0.007123395334929228,0.0867417226763266
3300,0.006419189274311066,0.08481178919289464
3400,0.005741099826991558,0.08301558453721998
3500,0.005261495243757963,0.08082956781324473
3600,0.004855490289628506,0.0798658040346269
3700,0.0044877673499286175,0.0798267114312439
3800,0.0041582644917070866,0.08053976056072783
3900,0.0038437251932919025,0.0803048502473178
4000,0.0035517881624400616,0.07948888442427351
4100,0.0032784054055809975,0.07872196860376918
4200,0.0030724182724952698,0.07741916394887702
4300,0.002861778484657407,0.07634785682490422
4400,0.0026788159739226103,0.07629364586777715
4500,0.0024945768527686596,0.0756720644813115
4600,0.002342783147469163,0.0759728877765129
4700,0.0022163977846503258,0.07586357954051356
4800,0.0020960753317922354,0.07611235485268691
4900,0.0019891478586941957,0.07606953001767305
5000,0.001884547295048833,0.07554748357936557
5100,0.0017945758299902081,0.07412373321617717
5200,0.0017011279705911875,0.07408924240891845
5300,0.0016227714950218797,0.07453342783761105
5400,0.0015603555366396904,0.07497372864988491
5500,0.0014951786724850535,0.07584266559886843
5600,0.001431965036317706,0.07580965583858397
5700,0.0013691005297005177,0.07610368924954514
5800,0.0013126702979207039,0.07581118003996656
5900,0.0012694026809185743,0.0755318059118584
6000,0.0012211110442876816,0.07526438964622817
